Miguel Ferreira,403.215.697-25,50.359.631-1,Condomínio de Cavalcanti,29/07/2024,13/08/2025
Enrico Pinto,086.429.371-22,42.542.771-2,Vale Viana,18/11/2023,03/10/2025
Davi da Paz,781.629.430-13,78.408.634-0,Viaduto Matheus da Cunha,15/06/2023,15/04/2025
Ana Lívia Viana,249.837.610-04,87.974.981-4,Conjunto de Jesus,22/11/2024,27/03/2026
Raul Pinto,587.361.249-82,82.712.884-7,Chácara de Martins,19/07/2024,16/06/2026
Vinicius Fernandes,851.943.720-60,90.335.294-2,Favela de Moreira,16/08/2024,12/07/2025
Ana Carolina Monteiro,092.456.371-07,71.890.540-9,Praia Pinto,17/07/2024,15/01/2026
Ana Beatriz da Cunha,071.923.645-25,69.496.552-5,Via de Cavalcanti,26/08/2024,30/11/2025
Yasmin Rezende,380.954.176-10,55.657.946-8,Rua Catarina Moreira,19/09/2024,23/04/2026
Sr. Diogo Costa,764.830.912-22,54.205.337-9,Trevo de da Paz,20/11/2024,31/03/2025
Ana Julia da Rocha,208.549.631-89,15.247.647-2,Recanto Luiz Henrique Nascimento,30/06/2024,01/05/2026
Sr. Pedro Miguel Lima,512.489.763-55,27.360.342-0,Favela das Neves,17/11/2024,23/07/2025
Gabriel Azevedo,289.540.376-74,83.612.111-4,Feira Campos,12/04/2024,22/01/2026
Ana Júlia Cavalcanti,237.584.169-73,89.589.947-2,Fazenda de Almeida,06/04/2024,12/05/2025
Benício Oliveira,712.835.604-53,28.954.115-7,Feira Fogaça,27/02/2024,20/10/2025
Bruna Mendes,857.039.214-14,10.204.559-0,Largo Nina Porto,09/12/2024,07/12/2026
Cecília Ferreira,491.850.623-24,60.239.939-0,Rodovia de Jesus,17/10/2024,13/09/2026
João da Mata,175.642.930-80,63.775.791-5,Campo Erick Silva,01/10/2024,09/07/2025
Matheus Azevedo,174.528.639-09,60.795.336-0,Fazenda Ana Lívia Porto,08/09/2024,28/05/2026
Sr. Danilo Melo,892.657.341-91,82.554.911-5,Via Vinicius Ribeiro,12/04/2024,02/08/2025
Pietro Moraes,795.214.860-58,32.225.878-2,Lagoa Souza,24/08/2024,16/06/2026
Beatriz Silveira,024.713.958-05,68.697.747-6,Loteamento Mariane Viana,24/07/2024,04/08/2025
Maria Fernanda Oliveira,079.826.341-50,87.361.804-7,Vila Matheus Vieira,17/10/2024,12/07/2026
Guilherme Correia,624.198.750-01,80.384.347-9,Lagoa de Farias,18/11/2024,21/09/2026
Bruna Aragão,563.814.279-73,69.388.636-8,Quadra Rocha,14/10/2024,14/06/2025
Raul Rodrigues,963.048.172-31,79.955.940-4,Chácara de Freitas,07/09/2023,05/09/2025
Letícia Rezende,640.591.827-02,54.297.736-8,Jardim Luiza da Mata,09/05/2024,26/04/2026
André Ribeiro,850.934.127-32,52.717.555-0,Vila Ana Beatriz Monteiro,06/06/2024,24/02/2026
Srta. Emanuelly Araújo,367.219.840-40,23.379.593-3,Vila Enrico da Rocha,04/02/2024,20/06/2025
Dr. Daniel Costa,630.249.185-15,27.600.240-7,Lago Luiz Felipe Duarte,11/10/2024,04/10/2026
Noah Almeida,675.028.149-49,82.543.843-6,Núcleo Jesus,06/09/2023,22/04/2025
Isabella Porto,859.371.624-55,10.651.883-5,Vereda Correia,23/07/2023,15/07/2025
Mirella Moraes,230.496.871-69,71.909.830-9,Praia de Novaes,05/05/2024,14/06/2025
Dr. Alexandre Freitas,728.145.039-79,11.588.847-5,Jardim de Jesus,09/12/2024,08/04/2025
Raul Novaes,635.049.281-15,93.458.417-4,Favela de Sales,01/07/2023,16/05/2025
Valentina Barros,820.194.756-85,48.448.749-1,Trecho da Paz,26/05/2024,15/09/2025
Bruno Monteiro,482.360.951-42,56.280.274-0,Residencial da Costa,24/08/2024,28/06/2026
Pedro Miguel da Rosa,580.167.429-20,16.761.815-5,Largo Cardoso,29/08/2024,04/04/2025
Isabella Cavalcanti,029.461.573-34,56.975.450-3,Rodovia Joana Vieira,15/04/2024,20/03/2026
Yuri da Rocha,506.873.194-39,15.850.701-4,Viaduto de Lopes,10/10/2023,27/07/2025
Cauã da Rocha,905.867.413-48,56.330.954-4,Colônia Gabrielly Oliveira,22/02/2024,12/09/2025
Clarice Viana,861.472.359-82,41.700.361-4,Pátio Ferreira,18/04/2024,26/04/2025
Isadora Ferreira,735.214.690-34,98.912.757-2,Distrito Fogaça,25/12/2024,13/12/2025
Laura da Rosa,623.587.014-08,29.355.206-8,Estrada Peixoto,03/11/2024,20/04/2025
Rebeca Souza,327.495.180-32,60.653.132-4,Sítio de Azevedo,30/07/2023,30/06/2025
Nathan Castro,692.734.801-87,48.966.977-8,Trecho Barros,11/10/2024,26/02/2026
João Vitor Carvalho,961.578.324-28,69.873.648-7,Núcleo Lopes,21/03/2024,04/04/2025
Lucas Gabriel Gomes,251.948.763-19,14.469.199-4,Estrada de da Rosa,15/06/2024,04/07/2025
Ana Lívia da Paz,198.537.420-04,57.565.251-2,Ladeira de da Paz,02/03/2024,23/08/2025
Thomas Cunha,182.563.974-46,18.763.620-3,Rua da Paz,28/12/2023,29/07/2025
Caroline da Cruz,480.695.371-75,80.982.311-1,Jardim de Barbosa,16/09/2024,09/01/2026
Erick Pires,748.923.501-41,75.186.975-4,Sítio Sarah Costela,01/04/2024,20/05/2025
Thomas Teixeira,604.153.782-90,39.442.353-2,Sítio Moraes,21/02/2024,14/04/2025
Amanda Fernandes,926.508.437-56,81.306.396-8,Alameda Davi Lucca Campos,22/12/2024,19/10/2026
Joana da Mota,934.067.215-16,48.625.891-3,Lagoa Carvalho,11/12/2024,05/10/2025
Maria Vitória Ramos,079.836.214-69,81.192.947-9,Esplanada Luiz Fernando da Costa,29/12/2024,05/07/2026
Carlos Eduardo Moreira,521.864.793-46,57.304.260-8,Travessa Teixeira,07/06/2024,28/02/2026
Sra. Camila Viana,684.953.701-66,91.475.395-7,Favela das Neves,28/10/2024,27/11/2025
Marina Azevedo,065.279.418-11,68.564.658-4,Lago da Conceição,30/07/2024,15/05/2025
Pietra Farias,321.678.940-31,42.120.641-3,Setor de Viana,19/08/2024,04/07/2025
Sr. Vinicius da Paz,340.615.928-15,34.480.758-0,Praia de Lima,26/04/2024,24/04/2026
Mariana Souza,817.290.546-76,66.401.978-2,Área Pedro Miguel Pinto,25/11/2023,26/04/2025
João Lucas Nascimento,397.581.042-41,12.424.350-8,Vereda de Pereira,17/04/2024,20/06/2025
Isabelly Monteiro,035.184.967-00,46.280.504-2,Alameda de da Rocha,17/03/2024,11/07/2025
Dra. Mariane da Mota,014.972.563-99,94.921.556-6,Passarela João Vitor Ramos,28/06/2024,15/06/2026
Sr. Theo Nogueira,740.213.986-78,89.744.915-0,Vila da Mata,06/10/2024,24/06/2025
Eduarda Barros,846.157.920-85,50.885.130-1,Fazenda Eduarda Porto,20/04/2024,18/03/2026
Carlos Eduardo Souza,019.836.275-77,95.398.788-0,Viela João Miguel Sales,01/07/2024,14/05/2025
Srta. Alice Rodrigues,428.073.561-17,89.238.260-4,Lagoa Barbosa,14/03/2024,28/07/2025
João Guilherme Cavalcanti,083.142.967-40,34.589.997-2,Lago Henrique Nunes,25/01/2024,14/05/2025
Brenda Cardoso,857.093.462-92,55.465.751-7,Núcleo Levi Barros,30/12/2024,25/01/2026
Pedro Henrique Moura,836.095.142-05,46.962.690-3,Distrito de Pires,14/12/2023,23/04/2025
Nina Ribeiro,714.365.982-73,72.906.256-2,Condomínio das Neves,31/07/2024,16/03/2026
Alice da Mata,812.957.643-00,31.442.470-3,Viaduto de Souza,05/09/2024,12/01/2026
Sofia Lopes,193.047.825-97,88.952.501-6,Estação de Silva,25/08/2024,09/07/2025
Dr. Felipe Nascimento,512.768.943-09,10.669.965-7,Parque Davi Lucca Freitas,08/06/2024,10/06/2025
Pedro Henrique Gomes,065.734.819-84,37.973.786-5,Estação Rafaela Campos,29/10/2024,06/05/2026
Juliana Caldeira,612.743.085-26,23.606.229-4,Parque de da Cunha,21/11/2024,26/06/2026
Thiago da Mota,576.234.890-38,14.332.103-3,Passarela Laís Moraes,07/07/2024,15/06/2026
Breno Araújo,485.317.926-73,82.707.308-9,Aeroporto Jesus,09/06/2023,08/05/2025
Rafaela Nogueira,019.548.367-75,90.110.584-2,Vereda Mendes,22/02/2024,10/11/2025
Manuela Carvalho,013.489.562-24,98.482.444-9,Viela de da Rocha,29/12/2024,23/11/2026
Sr. Alexandre Cardoso,519.364.072-99,29.769.246-7,Setor Eduarda Nogueira,08/03/2024,14/12/2025
Sr. Pietro Melo,078.619.523-12,61.443.248-7,Loteamento Larissa Jesus,06/12/2023,30/10/2025
Maria Cecília Moreira,531.842.096-60,54.384.493-7,Núcleo Moraes,15/05/2024,18/11/2025
Dr. João Pedro Barros,496.325.701-70,80.175.264-4,Pátio Juan Cavalcanti,27/04/2024,05/03/2026
Paulo Rodrigues,175.396.204-80,73.324.168-6,Colônia Peixoto,21/04/2024,02/04/2025
Srta. Joana Gonçalves,452.917.386-00,68.512.388-4,Via da Cunha,01/11/2024,03/04/2025
Luiz Henrique da Luz,318.257.460-44,96.653.709-8,Praia de Vieira,01/06/2024,21/04/2026
Yuri Teixeira,174.052.839-50,59.292.833-9,Ladeira de Moura,25/10/2024,16/12/2025
Cauê da Paz,675.128.943-09,33.880.883-5,Jardim Nunes,17/10/2024,14/08/2026
Diogo Aragão,756.341.829-64,58.574.739-2,Setor de da Costa,07/10/2023,26/08/2025
Esther Silveira,417.068.532-62,84.210.241-5,Passarela Freitas,24/04/2024,09/05/2025
Cauê Silveira,189.642.075-30,47.920.659-1,Aeroporto de Almeida,06/12/2024,26/04/2025
Dr. Pedro Aragão,156.482.307-53,98.243.805-7,Alameda de da Conceição,27/05/2024,16/08/2025
Vitor Gabriel Pires,754.216.089-30,13.755.347-0,Residencial Nogueira,08/01/2024,29/10/2025
Alana Correia,487.236.501-17,30.740.431-8,Campo Porto,17/09/2024,13/06/2026
Eduardo Peixoto,586.741.392-64,86.818.680-6,Travessa de Pinto,13/05/2023,02/05/2025
Davi Lucas Silva,584.960.271-20,49.721.241-6,Vila Ana Sophia Nogueira,06/06/2024,10/02/2026
Dra. Pietra Barros,372.958.106-68,72.502.605-2,Rodovia de Pereira,27/09/2024,03/01/2026
Maitê Rocha,874.329.105-88,70.979.546-9,Lago de Dias,28/11/2023,16/06/2025
Mariana da Cruz,780.536.214-90,90.475.424-5,Trecho Duarte,20/09/2024,22/05/2026
Benício Cardoso,475.219.836-37,96.113.345-9,Residencial de Correia,29/03/2024,11/10/2025
Juan Aragão,594.673.180-75,32.855.653-4,Residencial de Ferreira,10/08/2024,11/08/2025
Laís Freitas,425.613.980-05,22.136.972-0,Chácara Rafael Costela,03/08/2023,02/05/2025
Manuela Ramos,074.326.915-25,90.636.962-1,Colônia André Correia,30/03/2024,20/12/2025
Maysa Novaes,761.829.035-03,18.816.108-2,Morro Costela,07/03/2024,06/12/2025
Ana Beatriz Barbosa,410.852.673-26,80.313.657-8,Fazenda de Correia,07/10/2024,12/09/2025
Clara Carvalho,672.385.490-00,64.335.327-8,Setor Daniel Silva,07/07/2024,14/04/2026
Igor Pinto,154.206.387-62,30.949.356-3,Conjunto de Pereira,11/05/2024,28/10/2025
Sra. Clara Moura,065.837.492-38,55.351.740-5,Lagoa Cavalcanti,30/10/2024,02/03/2026
Nicolas Silveira,971.436.250-43,32.212.174-7,Largo João Vitor Peixoto,23/10/2024,24/04/2025
Luiz Felipe Mendes,403.172.598-14,75.931.209-3,Vereda de Souza,29/08/2024,20/07/2025
Ana Laura Nascimento,385.419.207-04,87.929.918-9,Estação Cardoso,23/08/2023,15/07/2025
Sra. Evelyn Nogueira,054.719.268-11,35.749.265-1,Setor de Lima,21/07/2024,26/11/2025
Vicente da Mota,563.127.094-34,34.909.144-1,Setor Isaac Silveira,05/03/2024,21/07/2025
Eloah Cavalcanti,715.432.968-82,71.992.936-0,Morro Lucas Gabriel Costa,30/11/2024,08/10/2025
Emanuelly Oliveira,713.680.594-57,82.642.791-0,Conjunto Lorenzo Moura,06/08/2024,26/11/2025
Augusto Campos,610.437.589-84,57.720.471-2,Quadra de Caldeira,01/12/2024,07/10/2025
André Ferreira,430.718.296-04,57.367.888-9,Jardim de Duarte,15/09/2024,30/05/2025
Bruna Martins,952.741.306-07,87.441.309-7,Rua Barbosa,15/08/2024,02/06/2026
Fernando Fernandes,183.504.726-26,34.242.312-6,Aeroporto Gomes,28/12/2023,16/11/2025
Maria Clara Melo,854.972.613-37,67.561.483-1,Alameda Peixoto,15/09/2024,14/05/2025
Diego Ferreira,063.127.984-96,28.808.860-2,Lagoa Nascimento,16/09/2023,20/04/2025
Kaique Rezende,785.920.463-00,59.785.333-2,Distrito Rezende,29/12/2024,28/01/2026
Bárbara Aragão,132.405.769-61,18.936.246-2,Travessa Eduardo Ramos,10/12/2024,02/02/2026
Lucas Gabriel Cardoso,149.637.258-19,30.590.513-9,Rua Bianca Moreira,19/07/2024,18/04/2025
Sr. Vinicius Cavalcanti,506.473.189-20,14.963.161-7,Avenida de Pereira,22/11/2024,30/07/2026
Ana Julia Lima,627.985.301-21,84.117.811-7,Praia Ana Lívia Oliveira,27/08/2024,04/05/2026
Dr. Luiz Gustavo Gomes,870.329.145-60,22.745.771-0,Passarela de Gomes,18/11/2023,17/11/2025
Calebe Dias,372.861.945-00,50.497.500-5,Pátio de Santos,20/04/2024,22/06/2025
Kaique Campos,308.952.146-60,74.540.955-7,Vila Araújo,25/12/2024,25/12/2026
Srta. Lívia das Neves,125.803.964-89,18.274.689-5,Recanto de Cavalcanti,26/05/2024,10/10/2025
Sra. Emilly da Rocha,576.823.014-90,29.386.109-0,Avenida de Nascimento,04/01/2024,01/09/2025
Rafaela da Mata,284.906.371-13,66.921.454-9,Estação Enzo Novaes,20/05/2024,21/01/2026
Pedro Teixeira,503.916.724-52,90.862.301-6,Trecho de Carvalho,12/05/2024,18/10/2025
Gustavo Henrique Duarte,865.139.470-57,82.154.115-5,Área Jesus,24/12/2024,12/12/2026
Maria Vitória Sales,765.943.182-09,76.179.213-3,Passarela Júlia Silveira,15/10/2024,11/04/2026
Srta. Luiza Alves,689.103.745-00,42.635.472-9,Residencial Martins,11/12/2024,18/07/2026
Thales Freitas,901.846.235-70,35.155.910-7,Residencial Lorena Costa,06/12/2023,01/11/2025
Benício Moraes,671.304.892-78,49.307.303-0,Esplanada Sofia Costa,05/09/2024,03/09/2026
André Cardoso,059.243.178-97,74.746.317-5,Alameda Lopes,06/12/2023,14/06/2025
Natália Vieira,761.204.839-69,63.813.244-6,Parque de Azevedo,31/05/2023,18/04/2025
Vicente Ribeiro,451.820.693-24,39.575.464-0,Via Enrico Dias,29/11/2024,21/10/2026
Levi Carvalho,375.048.296-92,47.920.115-7,Rodovia Francisco Souza,07/05/2024,09/05/2025
Pedro Henrique Mendes,085.932.471-05,97.934.713-5,Travessa Alana Farias,04/03/2024,08/04/2025
Daniela Ferreira,016.298.473-13,88.132.583-3,Favela Bryan da Rosa,20/11/2024,16/07/2025
Clarice Fernandes,793.812.650-03,94.414.821-3,Praça das Neves,27/09/2024,13/06/2026
Mirella Mendes,985.743.102-04,61.453.122-1,Vila de Caldeira,29/09/2023,14/04/2025
Maria Julia Freitas,758.406.913-48,87.483.530-8,Residencial Teixeira,24/01/2024,08/04/2025
Pedro Henrique Moraes,746.902.183-31,29.939.497-0,Condomínio Novaes,13/12/2024,10/07/2026
Nicolas Ramos,951.043.672-07,32.842.878-8,Praça Moura,07/05/2024,10/09/2025
Nathan Castro,176.095.382-21,73.508.719-9,Praia de da Conceição,29/03/2024,22/01/2026
Luiz Fernando Barros,065.719.384-48,45.518.740-4,Morro Emanuella Moraes,05/09/2024,18/04/2025
Levi Silva,597.436.801-01,22.947.763-9,Núcleo de Cardoso,30/06/2024,30/04/2025
Rodrigo Ferreira,651.497.382-55,55.406.438-4,Alameda Clara Melo,06/03/2024,12/04/2025
Isadora Martins,058.912.637-77,54.954.487-6,Loteamento de Pereira,24/12/2024,13/09/2026
João Miguel Farias,978.406.125-20,49.553.792-2,Viela de Viana,07/12/2024,27/06/2026
Igor da Rocha,034.251.697-34,63.693.909-7,Trecho de Caldeira,19/09/2024,18/01/2026
Paulo Vieira,628.370.495-65,66.755.737-8,Parque Benício Cavalcanti,29/08/2024,30/08/2025
Heloísa Aragão,409.567.182-30,69.959.503-3,Parque de Mendes,21/12/2023,14/04/2025
Srta. Juliana da Luz,723.018.659-59,38.550.679-4,Largo Nunes,09/09/2024,30/08/2025
Luiz Henrique Moraes,962.048.135-60,51.157.900-3,Feira Nogueira,23/12/2024,22/08/2026
Caroline Jesus,031.948.765-20,21.796.834-2,Conjunto de Rodrigues,26/10/2024,04/02/2026
Ana Beatriz da Cunha,732.561.809-30,50.524.207-7,Condomínio Rodrigues,18/04/2024,21/06/2025
Vinicius Nascimento,913.420.865-89,44.156.460-9,Quadra Castro,06/07/2024,16/05/2025
Mariane Barros,165.703.492-52,61.433.333-8,Aeroporto Costela,09/11/2023,02/08/2025
Sofia Jesus,409.178.236-13,25.434.189-0,Campo de Castro,31/10/2023,13/06/2025
Valentina Cunha,401.769.528-02,55.236.169-9,Rua de Pinto,13/01/2024,16/12/2025
Isadora Nogueira,546.397.802-65,43.234.816-5,Viaduto de Gonçalves,28/10/2024,16/04/2025
Dr. Leandro Novaes,241.093.876-04,77.487.880-8,Largo de Ramos,14/09/2023,14/08/2025
Daniel da Mota,253.908.167-30,32.815.854-3,Lagoa de Peixoto,05/04/2024,01/10/2025
Caio Jesus,127.046.859-67,87.300.255-0,Lagoa de Aragão,04/04/2024,03/06/2025
Isis Lopes,342.768.901-87,16.294.939-0,Área de Lima,03/10/2024,04/01/2026
Gabriela Martins,904.386.572-92,80.705.336-1,Estrada Daniela Azevedo,18/05/2024,04/09/2025
Caroline Moura,598.102.346-51,14.275.227-2,Alameda de Ferreira,14/08/2024,09/06/2026
Sra. Helena Vieira,490.615.782-30,78.205.871-6,Aeroporto da Cunha,05/07/2024,16/05/2026
Murilo Jesus,146.237.509-06,18.568.910-0,Colônia Silveira,06/07/2024,15/09/2025
Alana Gomes,216.985.703-68,20.942.367-3,Campo de Caldeira,29/04/2024,02/03/2026
Daniela Almeida,135.087.429-97,54.521.632-2,Feira de Cunha,06/11/2024,11/05/2025
Heloísa da Paz,420.915.863-15,97.142.141-6,Estrada Ana Luiza Silva,12/09/2024,12/03/2026
Ana Sophia da Conceição,937.245.610-16,49.543.405-2,Estação Luiz Fernando da Cruz,20/12/2023,05/09/2025
Daniela Farias,413.809.652-33,62.576.969-0,Setor Fogaça,04/03/2024,20/11/2025
Emanuelly Rezende,895.713.026-86,52.598.457-2,Praia Pedro Henrique Fernandes,07/03/2024,07/08/2025
Thiago Cunha,648.572.103-71,78.344.859-6,Viela da Conceição,31/07/2024,02/04/2025
Sra. Maria Cecília Almeida,752.380.641-44,12.125.581-4,Área Rodrigues,19/11/2024,14/09/2026
Carlos Eduardo Castro,413.926.085-89,75.950.156-5,Fazenda Araújo,10/11/2023,24/10/2025
Levi Ramos,216.843.097-78,17.348.416-6,Trecho Erick Monteiro,07/08/2024,24/08/2025
Sabrina Fogaça,502.849.716-85,93.970.711-0,Loteamento de da Rocha,24/05/2024,12/06/2025
Sr. João Gabriel Moreira,189.354.607-10,29.124.171-1,Largo da Rocha,25/05/2024,28/12/2025
Ana Vitória Cardoso,823.671.549-37,78.586.246-4,Loteamento de Rezende,06/05/2024,22/02/2026
Calebe Silveira,054.392.786-56,28.775.828-6,Feira Helena Ramos,24/12/2024,17/09/2025
Maria Vitória Vieira,653.719.204-80,24.265.294-0,Loteamento Fernandes,22/09/2024,17/12/2025
Benício Correia,218.359.064-51,95.674.909-5,Núcleo Dias,26/05/2024,30/04/2026
Raul Melo,168.352.094-70,20.269.892-1,Lago Vitor Hugo Cardoso,22/09/2023,25/08/2025
Maria Alice Rezende,268.194.573-91,75.539.459-3,Recanto Helena Cunha,02/10/2024,26/06/2026
Eduarda Viana,082.467.135-07,34.953.451-1,Feira Santos,18/03/2024,15/09/2025
Joaquim Moura,741.256.980-58,12.542.631-8,Alameda Almeida,27/08/2024,18/04/2026
João Vitor Peixoto,573.046.891-10,63.314.369-5,Quadra Noah da Rocha,19/04/2024,12/10/2025
Luigi Dias,652.903.874-47,50.687.768-4,Jardim Fogaça,15/03/2024,11/08/2025
Alícia Pinto,387.641.950-66,66.756.793-7,Favela de Fogaça,26/01/2024,07/06/2025
Antônio Pereira,308.251.497-97,82.859.896-6,Vila da Cunha,21/07/2023,18/04/2025
Luiz Gustavo Silveira,234.105.678-44,34.288.672-8,Núcleo de da Cruz,21/08/2024,03/01/2026
Carolina Silveira,675.439.012-34,90.990.613-5,Setor de da Paz,03/11/2024,26/10/2026
João Miguel Pires,195.286.437-28,27.404.788-0,Residencial Silva,18/05/2024,11/02/2026
Isabel Silveira,652.397.108-21,78.857.998-3,Ladeira de da Conceição,22/06/2024,21/05/2025
Helena Porto,237.495.018-23,56.674.859-6,Núcleo Maria Luiza Lopes,07/01/2024,30/11/2025
Srta. Maysa da Luz,021.843.567-35,24.700.575-2,Alameda Cardoso,16/02/2024,16/08/2025
Davi Pinto,384.297.506-65,69.761.420-4,Praia de Silva,02/12/2023,19/08/2025
Isabel Cavalcanti,802.341.765-71,31.629.856-2,Recanto Gomes,13/11/2024,16/04/2026
Dr. Davi Lucca da Rocha,671.429.530-80,38.912.669-0,Loteamento Viana,18/04/2024,23/06/2025
Dr. Enzo Mendes,732.561.048-35,46.603.777-1,Rodovia Lorenzo das Neves,10/02/2024,07/07/2025
Anthony Ramos,641.529.037-16,87.949.821-0,Distrito Amanda Aragão,18/12/2023,08/05/2025
Gustavo Henrique Moura,705.629.418-94,52.692.687-4,Largo de Peixoto,06/09/2024,06/08/2025
Sra. Luna Pereira,236.491.870-78,96.867.621-1,Favela Castro,30/01/2024,28/04/2025
Alícia Martins,963.201.475-80,27.837.546-9,Viela de Cardoso,08/05/2024,16/06/2025
Lavínia Pinto,071.843.965-10,44.730.420-6,Rodovia de Barros,06/06/2024,02/05/2025
Ana Sophia Viana,725.416.908-94,30.734.437-0,Rodovia Rocha,25/11/2023,01/10/2025
Ana Julia da Costa,420.357.698-92,35.794.197-7,Morro de Ramos,11/02/2024,11/10/2025
Pietra Gomes,931.485.607-01,10.813.193-8,Lagoa da Rosa,19/01/2024,01/04/2025
Júlia Araújo,032.514.869-42,19.499.356-2,Praça da Cruz,29/08/2024,09/03/2026
Eduardo Campos,937.641.085-84,66.922.694-9,Fazenda Eduarda Oliveira,14/09/2024,03/12/2025
Thales Souza,246.908.713-96,57.222.343-5,Área Gomes,21/06/2024,18/07/2025
Gabriela Souza,462.957.831-55,38.964.967-9,Lago de Fernandes,22/06/2023,21/06/2025
Joana Lopes,476.352.980-38,21.951.642-2,Praça de da Rosa,17/12/2024,21/02/2026
Lucca Alves,697.204.358-10,91.551.998-7,Esplanada de Araújo,22/11/2023,22/07/2025
Davi Lucca da Costa,937.852.046-47,38.561.623-6,Campo de Aragão,07/10/2024,09/01/2026
Pedro Henrique da Luz,405.382.167-35,28.120.430-4,Rodovia Carlos Eduardo Sales,07/12/2024,22/11/2025
Emanuelly Gomes,691.542.087-85,45.619.772-7,Travessa Joaquim Farias,14/03/2024,24/08/2025
Dr. André da Cunha,312.869.507-59,63.818.151-7,Praça Clara Fernandes,07/09/2024,23/06/2026
Marcela Duarte,184.923.076-50,25.231.448-6,Setor Joaquim Nascimento,01/09/2024,24/03/2026
João Vitor Fernandes,123.465.897-64,20.740.874-9,Trecho de Peixoto,30/06/2024,09/07/2025
Sophie Dias,613.524.790-52,81.372.807-7,Esplanada Juan Dias,15/01/2024,01/11/2025
Ryan Pereira,048.213.675-80,30.636.735-4,Via de Ferreira,18/04/2024,16/03/2026
Eduardo Fernandes,413.850.627-62,83.196.972-4,Alameda Maysa Farias,04/07/2023,17/05/2025
Isis Oliveira,620.984.315-89,93.729.351-6,Condomínio Almeida,08/08/2024,15/04/2025
Marcos Vinicius Moraes,246.097.185-02,77.507.452-9,Avenida Mendes,31/03/2024,20/05/2025
Bernardo da Costa,375.289.604-38,35.964.241-8,Trevo Araújo,29/08/2024,10/07/2026
Alice da Conceição,048.253.716-71,91.470.166-6,Rodovia Pires,16/01/2024,29/11/2025
Srta. Luana Fernandes,029.145.873-41,30.685.398-5,Travessa de Cunha,19/06/2024,30/11/2025
Maria Luiza Castro,876.152.439-55,80.615.749-8,Rua Amanda Dias,04/12/2024,05/04/2025
Bernardo Ribeiro,937.214.806-78,37.108.830-9,Passarela de Nunes,29/10/2024,12/05/2026
Samuel Jesus,059.314.876-20,48.564.503-9,Favela Isaac Almeida,21/05/2023,14/04/2025
Bruna Cavalcanti,590.487.631-93,96.430.236-3,Fazenda Almeida,03/11/2024,18/10/2026
Lucca Azevedo,207.189.456-11,52.340.883-9,Praia de da Paz,12/03/2024,24/09/2025
Dr. Bryan Jesus,486.520.917-49,23.280.271-9,Chácara Vinicius Santos,28/10/2024,11/02/2026
